imagineName,tier,activeEffect,passiveEffect,rarity,itemTier,battleSkill,monsterName,itemId,aoyiSkillId,skillEffectId,bridgeMethod,bridgeConflict,notes
Battle Imagine - Tatta,T4,"Arcane! Heart of Flame Summon Tatta to grant Battle Will to the entire team, preventing all allies from being defeated and ensuring their HP does not fall below a certain threshold for a period of time. Duration: 36s",Minimum HP Lock: 7.2%,gold,4,Arcane! Heart of Flame,Tatta,3000037,3911,391101,direct-skill-aoyi-item,,
Battle Imagine - Tatta,T5,"Arcane! Heart of Flame Summon Tatta to grant Battle Will to the entire team, preventing all allies from being defeated and ensuring their HP does not fall below a certain threshold for a period of time. Duration: 45s",Minimum HP Lock: 9%,gold,4,Arcane! Heart of Flame,Tatta,3000037,3911,391101,direct-skill-aoyi-item,,
Battle Imagine - Great Warhog,T0,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period.",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Great Warhog,T1,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period. ATK Bonus: 1.6%",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,
Battle Imagine - Great Warhog,T2,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period. ATK Bonus: 3.2%",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,
Battle Imagine - Great Warhog,T3,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period. ATK Bonus: 4.8%",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,
Battle Imagine - Great Warhog,T4,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period. ATK Bonus: 6.4%",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,
Battle Imagine - Great Warhog,T5,"Stunt! Lightning Orb Summon Elite: Great Warhog to release a Lightning Orb forward, dealing Attack DMG.","Upon the skill cast, your Light Bonus is increased for a period. ATK Bonus: 8%",purple,3,Stunt! Lightning Orb,Great Warhog,3000038,3939,393901,direct-skill-aoyi-item,,
Battle Imagine - Storm Goblin Warrior,T0,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period.",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Storm Goblin Warrior,T1,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period. ATK Bonus: 1.6%",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,
Battle Imagine - Storm Goblin Warrior,T2,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period. ATK Bonus: 3.2%",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,
Battle Imagine - Storm Goblin Warrior,T3,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period. ATK Bonus: 4.8%",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,
Battle Imagine - Storm Goblin Warrior,T4,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period. ATK Bonus: 6.4%",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,
Battle Imagine - Storm Goblin Warrior,T5,"Stunt! Whirlwind Strike Summon Elite: Storm Goblin Warrior to continuously release Whirlwind Slash, dealing Attack DMG and pulling in all surrounding units.","Upon the skill cast, your Wind Bonus is increased for a period. ATK Bonus: 8%",purple,3,Stunt! Whirlwind Strike,Storm Goblin Warrior,3000039,3940,394001,direct-skill-aoyi-item,,
Battle Imagine - Void Bzzar,T0,Stunt! Transform into Bee,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Void Bzzar,T1,Stunt! Transform into Bee Duration: 30s,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,
Battle Imagine - Void Bzzar,T2,Stunt! Transform into Bee Duration: 60s,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,
Battle Imagine - Void Bzzar,T3,Stunt! Transform into Bee Duration: 90s,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,
Battle Imagine - Void Bzzar,T4,Stunt! Transform into Bee Duration: 120s,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,
Battle Imagine - Void Bzzar,T5,Stunt! Transform into Bee Duration: 150s,"Transform into Elite: Void Bzzar for a period of time, during which you can release stings and projectiles.",purple,3,Stunt! Transform into Bee,Void Bzzar,3000040,3941,394101,direct-skill-aoyi-item,,
Battle Imagine - Venobzzar Incubator,T0,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased.",(This effect cannot stack and only one will be effective.),gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Venobzzar Incubator,T1,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased. Target Vulnerability: 0.8%",(This effect cannot stack and only one will be effective.) ATK Bonus: 1.6%,gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,
Battle Imagine - Venobzzar Incubator,T2,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased. Target Vulnerability: 1.6%",(This effect cannot stack and only one will be effective.) ATK Bonus: 3.2%,gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,
Battle Imagine - Venobzzar Incubator,T3,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased. Target Vulnerability: 2.4%",(This effect cannot stack and only one will be effective.) ATK Bonus: 4.8%,gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,
Battle Imagine - Venobzzar Incubator,T4,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased. Target Vulnerability: 3.2%",(This effect cannot stack and only one will be effective.) ATK Bonus: 6.4%,gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,
Battle Imagine - Venobzzar Incubator,T5,"Arcane! Poison Explosion Summon Boss: Venobzzar Incubator to continuously attack surrounding units, dealing Attack DMG. Each attack inflicts Vulnerability on the target, and your DMG dealt to the target is increased. Target Vulnerability: 4%",(This effect cannot stack and only one will be effective.) ATK Bonus: 8%,gold,4,Arcane! Poison Explosion,Venobzzar Incubator,3000041,3942,394201,direct-skill-aoyi-item,,
Battle Imagine - Iron Fang,T0,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Iron Fang,T1,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Iron Fang,T2,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Iron Fang,T3,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Iron Fang,T4,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Iron Fang,T5,"Arcane! Infernal Thrust Summon Boss: Iron Fang, dealing large-area Attack DMG to surrounding enemies and inflicting Wound.",,gold,4,Arcane! Infernal Thrust,Iron Fang,3000042,3943,394301,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Celestial Flier,T0,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Celestial Flier,T1,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",ATK Bonus: 2%,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,
Battle Imagine - Celestial Flier,T2,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",ATK Bonus: 4%,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,
Battle Imagine - Celestial Flier,T3,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",ATK Bonus: 6%,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,
Battle Imagine - Celestial Flier,T4,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",ATK Bonus: 8%,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,
Battle Imagine - Celestial Flier,T5,"Arcane! Azure Gale Summon Boss: Celestial Flier to charge forward, dealing Ice Attack DMG. Upon the skill cast, your Haste is increased for a period of time.",ATK Bonus: 10%,gold,4,Arcane! Azure Gale,Celestial Flier,3000043,3944,394401,direct-skill-aoyi-item,,
Battle Imagine - Lizardman King,T0,Arcane! Silent Tide Summon Boss: Lizardman King to deal Ice Attack DMG to nearby enemies and Silence them for 10s.,,gold,4,Arcane! Silent Tide,Lizardman King,3000044,3945,394501,direct-skill-aoyi-item,,"No structured T0/base values found in current generated data. T0 effect text is present, but structured T0 numeric values were not found in current extracted data."
Battle Imagine - Lizardman King,T1,Arcane! Silent Tide Summon Boss: Lizardman King to deal Ice Attack DMG to nearby enemies and Silence them for 10s.,,gold,4,Arcane! Silent Tide,Lizardman King,3000044,3945,394501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Lizardman King,T2,Arcane! Silent Tide Summon Boss: Lizardman King to deal Ice Attack DMG to nearby enemies and Silence them for 10s.,,gold,4,Arcane! Silent Tide,Lizardman King,3000044,3945,394501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Lizardman King,T3,Arcane! Silent Tide Summon Boss: Lizardman King to deal Ice Attack DMG to nearby enemies and Silence them for 10s.,,gold,4,Arcane! Silent Tide,Lizardman King,3000044,3945,394501,direct-skill-aoyi-item,,No structured values found for this tier.
Battle Imagine - Lizardman King,T4,Arcane! Silent Tide Summon Boss: Lizardman King to deal Ice Attack DMG to nearby enemies and Silence them for 10s.,,gold,4,Arcane! Silent Tide,Lizardman King,3000044,3945,394501,direct-skill-aoyi-item,,No structured values found for this tier.
