sourceKind,sourceFile,uid,name,rowKey,category,contributionKind,runtimeReadiness,confidence,needsEncounterEvidence,targetScope,targetText,statDependencies,usesFinalStats,gameFileEvidence,runtimeEvidence,remainingEvidence,needsRuntimeOwnership,values,snippet,provenance
seasonEffect,SeasonEffectDescriptions.json,2204130,2204130,seasonEffect:2204130:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Crystal Veil -1s,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""runtimeIdBridge""]",true,"[{""value"":25,""unit"":"""",""raw"":""25 ""},{""value"":-1,""unit"":""seconds"",""raw"":""-1s""}]","For every 25 Ice Energy consumed, the CD of Crystal Veil -1s.",[]
seasonEffect,SeasonEffectDescriptions.json,2204150,2204150,seasonEffect:2204150:1,resetCooldown,reset,eventEvidenceRequired,high,true,unknown,,"[""lucky"",""crit""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEventCritFlag"",""damageEventLuckyFlag"",""finalCharacterStats""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,[],"When Frost Lance triggers both a Crit and a Lucky Strike, Meteor Storm's CD is immediately reset.",[]
seasonEffect,SeasonEffectDescriptions.json,2204150,2204150,seasonEffect:2204150:2,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEvent"",""skillCastEvent""]","[""runtimeIdBridge""]",true,[],"If Meteor Storm is already off cooldown, it will be automatically cast (but this Meteor Storm will deal half damage).",[]
seasonEffect,SeasonEffectDescriptions.json,2204170,2204170,seasonEffect:2204170:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,unknown,Blizzard,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""seconds"",""raw"":""1s""}]","When Crystal Veil deals DMG, it has a fixed chance to reduce the CD of Blizzard by 1s.",[]
seasonEffect,SeasonEffectDescriptions.json,2204260,2204260,seasonEffect:2204260:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,expertiseSkill,,"[""haste"",""mastery"",""lucky"",""crit""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEvent"",""damageEventCritFlag"",""finalCharacterStats"",""killEvent""]",[],true,"[{""value"":2,""unit"":""percent"",""raw"":""2%""},{""value"":5,""unit"":""seconds"",""raw"":""5s""}]","Each additional target hit by an Expertise Skill or Ultimate grants a 2% bonus to your highest stat among Mastery, Haste, Crit, or Luck for 5s.",[]
seasonEffect,SeasonEffectDescriptions.json,2204270,2204270,seasonEffect:2204270:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,unknown,Meteor Storm and Frozen Gale,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""targetSkillScopeMapping""]",true,"[{""value"":35,""unit"":"""",""raw"":""35 ""},{""value"":1.3,""unit"":""seconds"",""raw"":""1.3s""}]",Every 35 Ice Energy consumed reduces the remaining CD of Meteor Storm and Frozen Gale by 1.3s.,[]
seasonEffect,SeasonEffectDescriptions.json,2204280,2204280,seasonEffect:2204280:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":1,""unit"":""percent"",""raw"":""1%""}]",Every 1% Haste increases Ice Energy's auto REG SPD by 1%.,[]
seasonEffect,SeasonEffectDescriptions.json,2204330,2204330,seasonEffect:2204330:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""killEvent""]","[""runtimeIdBridge""]",true,"[{""value"":300,""unit"":"""",""raw"":""300""},{""value"":-10,""unit"":""percent"",""raw"":""-10%""}]","When Intellect reaches 300, skill CD -10%.",[]
seasonEffect,SeasonEffectDescriptions.json,2204340,2204340,seasonEffect:2204340:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""versatility"",""haste"",""mastery"",""lucky"",""crit""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEventCritFlag"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":5,""unit"":""seconds"",""raw"":""5 s""},{""value"":3.5,""unit"":""percent"",""raw"":""3.5%""}]","Boost the highest stat among the following 5 stats: Crit, Haste, Luck, Mastery, and Versatility by 3.5% as a final value.",[]
seasonEffect,SeasonEffectDescriptions.json,2204370,2204370,seasonEffect:2204370:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""runtimeIdBridge""]",true,"[{""value"":10,""unit"":""seconds"",""raw"":""10s""},{""value"":150,""unit"":""percent"",""raw"":""150%""}]","Endless Cold: For 10s, increases Meteor Storm DMG by 150%, and removes its CD and Ice Energy cost.",[]
seasonEffect,SeasonEffectDescriptions.json,2204640,2204640,seasonEffect:2204640:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":2500,""unit"":"""",""raw"":""2500""}]",Increases Haste by 2500.,[]
seasonEffect,SeasonEffectDescriptions.json,2205010,2205010,seasonEffect:2205010:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,unknown,"Spiral Thrust, Breach Pursuit, and Falcon Toss",[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""targetSkillScopeMapping""]",true,"[{""value"":50,""unit"":"""",""raw"":""50 ""},{""value"":1,""unit"":""seconds"",""raw"":""1s""}]","Every 50 points of Courage consumed reduces the CD of Spiral Thrust, Breach Pursuit, and Falcon Toss by 1s.",[]
seasonEffect,SeasonEffectDescriptions.json,2205270,2205270,seasonEffect:2205270:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeBuffStacks"",""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":2,""unit"":""percent"",""raw"":""2%""},{""value"":5,""unit"":""seconds"",""raw"":""5s""},{""value"":5,""unit"":"""",""raw"":""5 ""}]","Consuming Courage increases Haste by 1% and Speed by 2% for 5s, stacking up to 5 times.",[]
seasonEffect,SeasonEffectDescriptions.json,2205300,2205300,seasonEffect:2205300:1,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,expertiseSkill,Expertise skills,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""killEvent""]",[],true,[],Maximize Courage gain and expenditure to reduce the CD of Expertise skills.,[]
seasonEffect,SeasonEffectDescriptions.json,2205300,2205300,seasonEffect:2205300:2,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,expertiseSkill,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats"",""killEvent"",""skillCastEvent""]",[],true,[],Haste increases Courage generation and the casting speed of core Expertise skills.,[]
seasonEffect,SeasonEffectDescriptions.json,2205330,2205330,seasonEffect:2205330:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":1,""unit"":""percent"",""raw"":""1%""}]",Each 1% Haste provides an additional 1% Attack Speed.,[]
seasonEffect,SeasonEffectDescriptions.json,2205370,2205370,seasonEffect:2205370:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""skillCastEvent""]","[""runtimeIdBridge""]",true,"[{""value"":15,""unit"":""seconds"",""raw"":""15s""}]","Within 15s after Casting the Ultimate, Casting Breach Pursuit will not start CD.",[]
seasonEffect,SeasonEffectDescriptions.json,2205390,2205390,seasonEffect:2205390:1,cooldownAcceleration,accelerate,eventEvidenceRequired,high,true,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""skillCastEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":30,""unit"":""seconds"",""raw"":""30s""}]","When Sharp reaches full amount and the caster is in combat, enters Vigor Spike state, effective up to once every 30s (affected by CD Boost stats).",[]
seasonEffect,SeasonEffectDescriptions.json,2205460,2205460,seasonEffect:2205460:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":2,""unit"":""percent"",""raw"":""2%""}]",Each 1% Haste accelerates the REG SPD of Courage by 2%.,[]
seasonEffect,SeasonEffectDescriptions.json,2205490,2205490,seasonEffect:2205490:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,unknown,Ultimate,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":0.5,""unit"":""seconds"",""raw"":""0.5s""}]","When Valor Cyclone deals DMG, reduces the CD of Ultimate by 0.5s (which can only be triggers once on multiple hits).",[]
seasonEffect,SeasonEffectDescriptions.json,2205500,2205500,seasonEffect:2205500:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats"",""skillCastEvent""]","[""targetSkillScopeMapping""]",true,"[{""value"":25,""unit"":""percent"",""raw"":""25%""},{""value"":10,""unit"":""seconds"",""raw"":""10s""}]","Using Vortex Strike, increases Haste by 25% for 10s.",[]
seasonEffect,SeasonEffectDescriptions.json,2205510,2205510,seasonEffect:2205510:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste"",""crit"",""critDamage""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEventCritFlag"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":0.5,""unit"":""percent"",""raw"":""0.5%""}]",Each 1% Haste grants 0.5% Crit DMG for Drake Cannon and Vortex Strike.,[]
seasonEffect,SeasonEffectDescriptions.json,2205550,2205550,seasonEffect:2205550:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,unknown,Falcon Toss,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEvent""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":2,""unit"":""seconds"",""raw"":""2s""}]",Spear Thrust reduces the CD of Falcon Toss by 2s (which can only be triggers once on multiple hits).,[]
seasonEffect,SeasonEffectDescriptions.json,2206040,2206040,seasonEffect:2206040:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,30s,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""skillCastEvent""]","[""runtimeIdBridge""]",true,"[{""value"":30,""unit"":""seconds"",""raw"":""30s""}]","Casting Judgment generates a Divine Circle, with a CD of 30s.",[]
seasonEffect,SeasonEffectDescriptions.json,2206040,2206040,seasonEffect:2206040:2,flatCooldownReduce,flatReduceMs,activeBuffOrAttrCandidate,high,false,unknown,remaining,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""seconds"",""raw"":""1s""}]",Each Holy Sigil consumed reduces the remaining CD by 1s.,[]
seasonEffect,SeasonEffectDescriptions.json,2206060,2206060,seasonEffect:2206060:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":1,""unit"":""percent"",""raw"":""1%""}]",Each 1% Haste increases the recovery speed of Holy Sigil by 1%.,[]
seasonEffect,SeasonEffectDescriptions.json,2206140,2206140,seasonEffect:2206140:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Aegis Ward -1 second,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""runtimeIdBridge""]",true,"[{""value"":2,""unit"":"""",""raw"":""2 ""},{""value"":-1,""unit"":""seconds"",""raw"":""-1 s""}]","For every 2 Holy Sigils consumed, the remaining CD of Aegis Ward -1 second.",[]
seasonEffect,SeasonEffectDescriptions.json,2206160,2206160,seasonEffect:2206160:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,unknown,Aegis Ward's remaining,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":0.5,""unit"":""seconds"",""raw"":""0.5s""}]","When attacked, reduces Aegis Ward's remaining CD by 0.5s.",[]
seasonEffect,SeasonEffectDescriptions.json,2206220,2206220,seasonEffect:2206220:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":100,""unit"":""percent"",""raw"":""+100%""}]",The recovery rate of Holy Sigils from Haste +100%.,[]
seasonEffect,SeasonEffectDescriptions.json,2206290,2206290,seasonEffect:2206290:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":1,""unit"":""percent"",""raw"":""1%""},{""value"":50,""unit"":""percent"",""raw"":""50%""}]",Every 1% of Haste reduces the trigger interval by 1% (up to 50%).,[]
seasonEffect,SeasonEffectDescriptions.json,2206350,2206350,seasonEffect:2206350:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEvent""]","[""runtimeIdBridge""]",true,"[{""value"":1,""unit"":"""",""raw"":""1 ""}]","When Condemn deals damage, it immediately cools down 1 Holy Sigil (prioritizing the Holy Sigil with the longest remaining CD).",[]
seasonEffect,SeasonEffectDescriptions.json,2206390,2206390,seasonEffect:2206390:1,resetCooldown,reset,eventEvidenceRequired,high,true,expertiseSkill,,"[""crit"",""critDamage""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""damageEventCritFlag"",""finalCharacterStats"",""killEvent""]","[""controlledEncounterTriggerProof""]",true,"[{""value"":50,""unit"":""percent"",""raw"":""50%""},{""value"":1,""unit"":"""",""raw"":""1 ""}]","During Aegis Ward, when an Expertise Skill deals Crit DMG, there's a 50% fixed chance to instantly reset 1 Holy Sigil CD (prioritizing Holy Sigil with the longest remaining CD).",[]
seasonEffect,SeasonEffectDescriptions.json,2206540,2206540,seasonEffect:2206540:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeBuffStacks"",""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":3,""unit"":""percent"",""raw"":""3%""},{""value"":10,""unit"":""seconds"",""raw"":""10s""},{""value"":10,""unit"":"""",""raw"":""10 ""}]","Bold Fearless: Increases Haste by 3% for 10s, stacking up to 10 times.",[]
seasonEffect,SeasonEffectDescriptions.json,2206580,2206580,seasonEffect:2206580:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,Zeal Crusade -1 second,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect""]","[""runtimeIdBridge""]",true,"[{""value"":15,""unit"":"""",""raw"":""15 ""},{""value"":-1,""unit"":""seconds"",""raw"":""-1 s""}]","For every 15 points of Photon Energy consumed, the remaining CD of Zeal Crusade -1 second.",[]
seasonEffect,SeasonEffectDescriptions.json,2206660,2206660,seasonEffect:2206660:1,flatCooldownReduce,flatReduceMs,eventEvidenceRequired,high,true,unknown,Radiance,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeBuffStacks"",""activeSeasonEffect""]","[""controlledEncounterTriggerProof"",""targetSkillScopeMapping""]",true,"[{""value"":1,""unit"":""seconds"",""raw"":""1 s""},{""value"":1,""unit"":""seconds"",""raw"":""1 s""}]","Each time 1 stack of Lightforged Barrier is consumed or deducted, reduces the remaining CD of Radiance by 1 second.",[]
seasonEffect,SeasonEffectDescriptions.json,2207090,2207090,seasonEffect:2207090:1,cooldownTextUnclassified,evidence,textOnly,medium,false,unknown,,[],false,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""healEvent"",""skillCastEvent""]","[""runtimeIdBridge""]",true,[],Heroic Melody enhances healing while consecutive Fierce Strikes accelerate Harmonic Anthem casting frequency.,[]
seasonEffect,SeasonEffectDescriptions.json,2207110,2207110,seasonEffect:2207110:1,hasteStat,hasteEvidence,attrOrBuffEvidence,medium,false,unknown,,"[""haste""]",true,"[""localizedDescription"",""seasonEffectDefinition""]","[""activeSeasonEffect"",""finalCharacterStats""]","[""targetSkillScopeMapping""]",true,"[{""value"":0.6,""unit"":"""",""raw"":""0.6""}]","While in Rhapsody of Flame, ATK increases by Haste % x 0.6.",[]
